año,mes,día,hora,día_d_año,semana_d_año,día_d_semana,Cuatrimestre,X,Y,hurto_simple,robo,robo_agr,hurto_agr,hurto_casa,hurto_auto
2014,5,7,7,127,19,2,2,-77.00380012,-12.12099913,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,13,10,44,7,3,1,-77.00627784,-12.12087314,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,4,14,216,32,0,3,-77.00627784,-12.12087314,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,16,14,259,38,1,3,-77.00627784,-12.12087314,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,16,22,106,16,2,2,-76.99811989,-12.12029991,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,26,21,116,17,5,2,-76.99811989,-12.12029991,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,18,19,49,8,1,1,-77.00165485,-12.11986381,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,3,20,3,1,4,1,-77.00709993,-12.11980989,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,8,9,98,15,1,2,-77.0250419,-12.11909386,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,3,23,246,36,2,3,-77.0250419,-12.11909386,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,11,16,345,50,3,4,-77.00752492,-12.1191848,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,27,7,239,35,2,3,-77.02592159999998,-12.11902848,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,7,5,38,6,4,1,-77.02592159999998,-12.11902848,0.0,1.0,0.0,0.0,0.0,0.0
2014,11,26,21,330,48,2,4,-77.02592159999998,-12.11902848,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,23,20,204,30,2,3,-77.02449617,-12.11900031,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,23,11,204,30,2,3,-77.02449617,-12.11900031,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,7,15,219,32,3,3,-76.99734796,-12.11916265,0.0,0.0,0.0,0.0,0.0,1.0
2014,9,19,20,262,38,4,3,-77.025568,-12.11889696,0.0,0.0,0.0,0.0,0.0,1.0
2014,7,21,6,202,30,0,3,-77.00759714,-12.11893545,0.0,0.0,1.0,0.0,0.0,0.0
2014,5,10,13,130,19,5,2,-77.00308035,-12.11890272,0.0,0.0,1.0,0.0,0.0,0.0
2014,5,10,16,130,19,5,2,-77.00308035,-12.11890272,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,18,19,169,25,2,2,-77.0213761,-12.11874011,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,6,10,157,23,4,2,-77.02041625,-12.11867089,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,9,21,160,24,0,2,-77.02041625,-12.11867089,0.0,1.0,0.0,0.0,0.0,0.0
2014,6,14,6,165,24,5,2,-77.00431497,-12.11874084,0.0,0.0,0.0,0.0,0.0,1.0
2014,6,18,19,169,25,2,2,-77.00431497,-12.11874084,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,24,21,236,34,6,3,-77.00431497,-12.11874084,0.0,0.0,0.0,0.0,0.0,1.0
2014,10,29,17,302,44,2,4,-77.00431497,-12.11874084,0.0,0.0,1.0,0.0,0.0,0.0
2014,1,22,8,22,4,2,1,-77.01932573,-12.11859786,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,2,23,275,40,3,4,-77.01932573,-12.11859786,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,21,12,172,25,5,2,-77.00791495,-12.11863489,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,29,15,88,13,5,1,-77.01941083,-12.11848636,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,16,0,228,33,5,3,-77.01941083,-12.11848636,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,10,21,283,41,4,4,-77.01941083,-12.11848636,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,24,23,297,43,4,4,-77.01941083,-12.11848636,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,12,14,102,15,5,2,-77.01637103,-12.11848775,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,10,17,161,24,1,2,-77.01637103,-12.11848775,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,10,18,161,24,1,2,-77.01637103,-12.11848775,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,5,20,156,23,3,2,-77.01637103,-12.11848775,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,2,5,214,31,5,3,-77.00589227,-12.11849989,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,2,23,214,31,5,3,-77.00589227,-12.11849989,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,15,19,15,3,2,1,-77.01831583,-12.11800033,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,16,19,197,29,2,3,-77.01831583,-12.11800033,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,8,16,312,45,5,4,-77.01831583,-12.11800033,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,4,19,63,10,1,1,-77.01831583,-12.11800033,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,27,4,117,17,6,2,-76.99951159,-12.11809929,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,3,19,93,14,3,2,-77.00610657,-12.11804732,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,26,7,177,26,3,2,-77.00836489,-12.11797986,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,16,22,167,25,0,2,-77.00836489,-12.11797986,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,4,15,155,23,2,2,-77.00836489,-12.11797986,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,26,18,177,26,3,2,-77.00836489,-12.11797986,0.0,0.0,1.0,0.0,0.0,0.0
2014,5,7,17,127,19,2,2,-77.01952535,-12.11789716,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,2,19,183,27,2,3,-77.01952535,-12.11789716,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,20,21,293,43,0,4,-77.00442515,-12.1178657,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,18,19,291,42,5,4,-77.00442515,-12.1178657,0.0,0.0,0.0,0.0,0.0,0.0
2014,7,18,23,199,29,4,3,-77.00442515,-12.1178657,0.0,0.0,0.0,0.0,0.0,1.0
2014,12,31,21,365,1,2,4,-77.01643433,-12.11767935,0.0,1.0,0.0,0.0,0.0,0.0
2014,12,12,19,346,50,4,4,-77.00035249,-12.11773763,0.0,0.0,0.0,0.0,0.0,1.0
2014,11,5,18,309,45,2,4,-77.00656594,-12.11766007,0.0,0.0,0.0,0.0,0.0,1.0
2014,1,27,13,27,5,0,1,-77.01430709,-12.11758745,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,14,0,287,42,1,4,-77.01430709,-12.11758745,0.0,0.0,0.0,0.0,0.0,1.0
2014,2,9,6,40,6,6,1,-77.02476593,-12.11748978,0.0,0.0,0.0,1.0,0.0,0.0
2014,1,12,20,12,2,6,1,-77.00474576,-12.11756434,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,28,18,59,9,4,1,-77.00474576,-12.11756434,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,10,21,41,7,0,1,-77.00474576,-12.11756434,0.0,0.0,0.0,0.0,0.0,1.0
2014,2,21,18,52,8,4,1,-77.02031614,-12.11716051,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,22,11,53,8,5,1,-77.02031614,-12.11716051,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,6,20,126,19,1,2,-77.01957625,-12.11711089,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,6,19,126,19,1,2,-77.01957625,-12.11711089,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,19,18,323,47,2,4,-77.01957625,-12.11711089,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,8,14,98,15,1,2,-77.01834448,-12.11709068,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,15,22,105,16,1,2,-77.01834448,-12.11709068,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,27,12,58,9,3,1,-77.01834448,-12.11709068,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,5,20,64,10,2,1,-77.01834448,-12.11709068,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,14,9,134,20,2,2,-77.01834448,-12.11709068,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,1,16,60,9,5,1,-77.01822624,-12.11702081,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,10,0,10,2,4,1,-77.00897221,-12.11708135,0.0,0.0,0.0,1.0,0.0,0.0
2014,2,20,16,51,8,3,1,-77.00897221,-12.11708135,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,21,0,52,8,4,1,-77.00897221,-12.11708135,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,10,10,41,7,0,1,-77.0196551,-12.1169972,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,27,18,86,13,3,1,-77.0196551,-12.1169972,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,5,4,5,1,6,1,-77.00561184,-12.11692108,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,5,14,5,1,6,1,-77.00561184,-12.11692108,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,13,12,103,15,6,2,-77.00561184,-12.11692108,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,7,7,127,19,2,2,-77.00561184,-12.11692108,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,18,19,138,20,6,2,-77.00561184,-12.11692108,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,6,20,279,41,0,4,-77.00561184,-12.11692108,0.0,0.0,0.0,0.0,0.0,1.0
2014,10,27,20,300,44,0,4,-77.02579886,-12.11669996,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,18,11,352,51,3,4,-77.0164566,-12.11673685,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,17,19,137,20,5,2,-77.0228063,-12.11655077,0.0,0.0,0.0,1.0,0.0,0.0
2014,1,29,20,29,5,2,1,-77.00498459999999,-12.11666667,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,23,12,113,17,2,2,-77.02174609999999,-12.11648023,0.0,1.0,0.0,0.0,0.0,0.0
2014,6,20,14,171,25,4,2,-77.02174609999999,-12.11648023,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,21,8,172,25,5,2,-77.02174609999999,-12.11648023,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,17,20,76,12,0,1,-77.02174609999999,-12.11648023,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,18,12,49,8,1,1,-77.0228875,-12.11643681,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,21,23,111,17,0,2,-77.00529201,-12.11654131,0.0,0.0,0.0,0.0,0.0,1.0
2014,3,12,17,71,11,2,1,-77.00529201,-12.11654131,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,1,5,305,44,5,4,-77.02076599,-12.11640995,0.0,0.0,0.0,1.0,0.0,0.0
2014,7,3,7,184,27,3,3,-77.02076599,-12.11640995,0.0,0.0,0.0,1.0,0.0,0.0
2014,12,7,23,341,49,6,4,-77.01968631,-12.11633074,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,10,17,344,50,2,4,-77.01968631,-12.11633074,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,7,13,158,23,5,2,-77.01968631,-12.11633074,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,6,0,157,23,4,2,-77.01968631,-12.11633074,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,25,20,298,43,5,4,-77.00682365,-12.11640617,0.0,0.0,1.0,0.0,0.0,0.0
2014,1,13,1,13,3,0,1,-77.018374,-12.11631087,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,12,7,12,2,6,1,-77.018374,-12.11631087,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,3,7,246,36,2,3,-77.018374,-12.11631087,0.0,0.0,0.0,1.0,0.0,0.0
2014,1,21,17,21,4,1,1,-77.01861644,-12.11626183,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,31,12,31,5,4,1,-77.01861644,-12.11626183,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,20,8,201,29,6,3,-77.01861644,-12.11626183,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,24,18,83,13,0,1,-77.01861644,-12.11626183,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,25,16,84,13,1,1,-77.01861644,-12.11626183,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,25,11,84,13,1,1,-77.01861644,-12.11626183,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,8,6,98,15,1,2,-77.01631486,-12.11624488,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,9,15,68,10,6,1,-77.01976712,-12.11621675,0.0,1.0,0.0,0.0,0.0,0.0
2014,6,25,11,176,26,2,2,-77.01976712,-12.11621675,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,15,10,196,29,1,3,-77.01976712,-12.11621675,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,20,1,171,25,4,2,-77.00949821,-12.11626572,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,29,0,272,40,0,3,-77.00406497,-12.11629491,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,12,15,163,24,3,2,-77.00406497,-12.11629491,0.0,0.0,0.0,0.0,0.0,1.0
2014,6,18,20,169,25,2,2,-77.00406497,-12.11629491,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,18,19,169,25,2,2,-77.00406497,-12.11629491,0.0,0.0,1.0,0.0,0.0,0.0
2014,10,10,15,283,41,4,4,-77.00074805,-12.11624192,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,28,1,148,22,2,2,-77.00074805,-12.11624192,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,17,18,48,8,0,1,-77.01472352,-12.11610945,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,22,18,53,8,5,1,-77.01472352,-12.11610945,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,23,9,143,21,4,2,-77.01472352,-12.11610945,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,21,18,172,25,5,2,-77.01472352,-12.11610945,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,26,17,238,35,1,3,-77.01472352,-12.11610945,0.0,1.0,0.0,0.0,0.0,0.0
2014,8,29,17,241,35,4,3,-77.01472352,-12.11610945,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,18,14,18,3,5,1,-77.02500606,-12.11591966,0.0,1.0,0.0,0.0,0.0,0.0
2014,5,8,19,128,19,3,2,-77.02500606,-12.11591966,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,1,17,60,9,5,1,-77.02186596,-12.11568941,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,25,19,206,30,4,3,-77.02301518,-12.11565721,0.0,0.0,0.0,1.0,0.0,0.0
2014,2,11,20,42,7,1,1,-77.01981615,-12.11552976,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,25,18,25,4,5,1,-77.01840418,-12.11549063,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,30,12,30,5,3,1,-77.01840418,-12.11549063,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,8,12,312,45,5,4,-77.01840418,-12.11549063,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,8,13,312,45,5,4,-77.01840418,-12.11549063,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,27,1,239,35,2,3,-77.01840418,-12.11549063,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,10,10,41,7,0,1,-77.01840418,-12.11549063,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,8,19,98,15,1,2,-77.01840418,-12.11549063,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,31,16,243,35,6,3,-77.01840418,-12.11549063,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,1,8,244,36,0,3,-77.01840418,-12.11549063,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,4,9,247,36,3,3,-77.01840418,-12.11549063,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,3,12,246,36,2,3,-77.01840418,-12.11549063,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,14,11,165,24,5,2,-77.01840418,-12.11549063,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,30,15,150,22,4,2,-77.01840418,-12.11549063,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,21,17,325,47,4,4,-77.01989407,-12.11541726,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,13,12,256,37,5,3,-77.01989407,-12.11541726,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,10,11,10,2,4,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,1,2,1,1,2,1,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,1,1,22,1,1,2,1,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,2,26,17,57,9,2,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,7,22,7,2,1,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,9,12,9,2,3,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,10,12,10,2,4,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,10,19,10,2,4,1,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,1,10,19,10,2,4,1,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,1,13,21,13,3,0,1,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,3,3,7,62,10,0,1,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,1,18,0,18,3,5,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,18,22,18,3,5,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,20,16,20,4,0,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,18,20,18,3,5,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,30,6,30,5,3,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,1,31,21,31,5,4,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,23,6,204,30,2,3,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,28,14,87,13,4,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,29,16,88,13,5,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,29,14,210,31,1,3,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,1,9,213,31,4,3,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,8,2,15,214,31,5,3,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,8,7,11,219,32,3,3,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,7,12,219,32,3,3,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,9,12,221,32,5,3,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,8,20,12,232,34,2,3,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,23,23,327,47,6,4,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,8,27,18,239,35,2,3,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,8,28,9,240,35,3,3,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,12,5,21,339,49,4,4,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,5,22,339,49,4,4,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,7,19,341,49,6,4,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,19,17,78,12,2,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,18,16,108,16,4,2,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,30,0,242,35,5,3,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,29,0,241,35,4,3,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,20,22,110,16,6,2,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,30,19,364,1,1,4,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,30,13,150,22,4,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,3,11,307,45,0,4,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,31,19,90,14,0,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,29,15,88,13,5,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,2,21,92,14,2,2,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,4,16,94,14,4,2,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,4,23,94,14,4,2,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,5,18,95,14,5,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,4,22,94,14,4,2,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,26,9,360,52,4,4,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,29,19,333,48,5,4,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,10,1,100,15,3,2,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,10,19,100,15,3,2,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,2,14,21,45,7,4,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,11,18,101,15,4,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,15,11,46,7,5,1,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,2,16,12,47,7,6,1,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,2,16,19,47,7,6,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,2,14,20,45,7,4,1,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,22,9,112,17,1,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,19,15,50,8,2,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,31,19,31,5,4,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,23,17,54,8,6,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,26,23,57,9,2,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,10,6,19,279,41,0,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,9,10,282,41,3,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,9,15,282,41,3,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,8,0,281,41,2,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,14,10,287,42,1,4,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,29,6,180,26,6,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,18,16,18,3,5,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,12,6,255,37,4,3,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,23,19,174,26,0,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,22,15,265,39,0,3,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,12,13,255,37,4,3,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,13,5,256,37,5,3,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,9,28,20,271,39,6,3,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,24,0,114,17,3,2,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,3,17,20,76,12,0,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,14,23,73,11,4,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,16,0,75,11,6,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,16,16,75,11,6,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,17,19,17,3,4,1,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,7,21,158,23,5,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,8,0,159,23,6,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,7,15,188,28,0,3,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,10,10,4,283,41,4,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,10,19,283,41,4,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,10,18,283,41,4,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,15,19,288,42,2,4,-77.01007997,-12.11539982,0.0,0.0,1.0,0.0,0.0,0.0
2014,10,30,19,303,44,3,4,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,15,20,288,42,2,4,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,28,8,118,18,0,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,25,18,84,13,1,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,28,14,59,9,4,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,25,14,84,13,1,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,25,15,84,13,1,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,25,12,84,13,1,1,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,24,20,83,13,0,1,-77.01007997,-12.11539982,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,21,21,80,12,4,1,-77.01007997,-12.11539982,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,6,16,126,19,1,2,-77.01007997,-12.11539982,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,7,19,127,19,2,2,-77.01007997,-12.11539982,1.0,0.0,0.0,0.0,0.0,0.0
